class,term,week,subject,topic,agegroup,context,generated
Year 1,Summer Term,5,Geography,"Bush burning: meaning, advantages and disadvantages",5-6,"",true
Year 1,Summer Term,6,Geography,"Flood -- meaning , causes, effects and solutions",5-6,"",true
Year 1,Summer Term,7,Geography,"African countries and their capitals",5-6,"",true
Year 1,Summer Term,8,Geography,"Seasons around the world",5-6,"",true
Year 1,Summer Term,9,Geography,"Notable dates around the world",5-6,"",true
Year 1,Calvary Term,1,History,"Neighborhood: my neighbor at home and at school",5-6,"",true
Year 1,Calvary Term,2,History,"Important places in the community: school, market and at school",5-6,"",true
Year 1,Calvary Term,3,History,"Community leaders: meaning, roles and respect for community leaders",5-6,"",true
Year 1,Calvary Term,4,History,"National symbols: coat of arms, national flag and national pledge",5-6,"",true
Year 1,Calvary Term,5,History,"First election in Nigeria",5-6,"",true
Year 1,Calvary Term,6,History,"Christian missionaries in Nigeria",5-6,"",true
Year 1,Calvary Term,7,History,"Slave trade in Nigeria",5-6,"",true
Year 1,Calvary Term,8,History,"Bishop Samuel Ajayi Crowther",5-6,"",true
Year 1,Calvary Term,9,History,"Mother Teresa, David Livingstone",5-6,"",true
Year 1,Summer Term,1,History,"Nigeria before independence ( colonial era)",5-6,"",true
Year 1,Summer Term,2,History,"Heroes and heroines: differences, qualities, names",5-6,"",true
Year 1,Summer Term,3,History,"Achievements of heroes and heroines: Abraham Lincoln, Alvan Ikoku, Martin Luther king, Ben Carson and Mark Zuckerberg",5-6,"",true
Year 1,Summer Term,4,History,"Traditional rulers : meaning, history and importance",5-6,"",true
Year 1,Summer Term,5,History,"Festivals: definition, examples",5-6,"",true
Year 1,Summer Term,6,History,"History of local government in Nigeria: year it started number of local government in Oyo state and Nigeria",5-6,"",true
Year 1,Summer Term,7,History,"History of Oyo state",5-6,"",true
Year 1,Summer Term,8,History,"History of Ogbomoso land",5-6,"",true
Year 1,Summer Term,9,History,"My origin",5-6,"",true
Year 1,Calvary Term,1,Home Economics,"Keeping healthy environment",5-6,"",true
Year 1,Calvary Term,2,Home Economics,"Obesity: meaning, identification and how to avoid obesity",5-6,"",true
Year 1,Calvary Term,3,Home Economics,"Foot wears: meaning, importance and maintenance",5-6,"",true
Year 1,Calvary Term,4,Home Economics,"Eating habits: meaning, importance, how to have a good eating habits",5-6,"",true
Year 1,Calvary Term,5,Home Economics,"Foods: classification based on the time of the day: meaning, importance and examples",5-6,"",true
Year 1,Calvary Term,6,Home Economics,"Kitchen etiquette: meaning, do's and don't in the kitchen and importance",5-6,"",true
Year 1,Calvary Term,7,Home Economics,"Cleaning: meaning, procedures for cleaning dishes before and after use and importance",5-6,"",true
Year 1,Calvary Term,8,Home Economics,"Home garden: meaning, importance and how to keep home garden",5-6,"",true
Year 1,Calvary Term,9,Home Economics,"Practical: showing going eating habits during breakfast",5-6,"",true
Year 1,Summer Term,1,Home Economics,"Food and fruits for health: meaning, food and fruits in our locality, reasons for eating food for energy activity",5-6,"",true
Year 1,Summer Term,2,Home Economics,"Classes of food",5-6,"",true
Year 1,Summer Term,3,Home Economics,"The immune system: the ultimate body protection, pathogens as major invaders that attack the body, the castle wall",5-6,"",true
Year 1,Summer Term,4,Home Economics,"Food safety: meaning, method / ways of preserving our food, importance of food preservation",5-6,"",true
Year 1,Summer Term,5,Home Economics,"The home and its surroundings: meaning of home, tools and materials used for cleaning",5-6,"",true
Year 1,Summer Term,6,Home Economics,"Practical ways of cleaning the homes and surrounding: maintenance of tools used for cleaning",5-6,"",true
Year 1,Summer Term,7,Home Economics,"Toilet: meaning, types and items found in the toilet",5-6,"",true
Year 1,Summer Term,8,Home Economics,"Toilet hygiene: practical ways of cleaning the toilet",5-6,"",true
Year 1,Summer Term,9,Home Economics,"Home beautification: meaning, uses of natural and artificial flowers for beautification",5-6,"",true
Year 1,Calvary Term,1,Literacy,"Present tense and past tense",5-6,"",true
Year 1,Calvary Term,2,Literacy,"Future tense",5-6,"",true
Year 1,Calvary Term,3,Literacy,"Use of capital letters",5-6,"",true
Year 1,Calvary Term,4,Literacy,"Verbs -- meaning , examples",5-6,"",true
Year 1,Calvary Term,5,Literacy,"Preposition -- meaning , examples and uses",5-6,"",true
Year 1,Calvary Term,6,Literacy,"Using the possessive pronouns -- I, your, our",5-6,"",true
Year 1,Calvary Term,7,Literacy,"Compound words",5-6,"",true
Year 1,Calvary Term,8,Literacy,"Conjugating verbs",5-6,"",true
Year 1,Calvary Term,9,Literacy,"The use of abbreviation",5-6,"",true
Year 1,Summer Term,1,Literacy,"Alphabetical order",5-6,"",true
Year 1,Summer Term,2,Literacy,"Parts of speech",5-6,"",true
Year 1,Summer Term,3,Literacy,"Verb tenses",5-6,"",true
Year 1,Summer Term,4,Literacy,"Adjectives",5-6,"",true
Year 1,Summer Term,5,Literacy,"Adverbs",5-6,"",true
Year 1,Summer Term,6,Literacy,"Synonyms",5-6,"",true
Year 1,Summer Term,7,Literacy,"Antonyms",5-6,"",true
Year 1,Summer Term,8,Literacy,"Plural",5-6,"",true
Year 1,Summer Term,9,Literacy,"Speech marks",5-6,"",true
Year 1,Calvary Term,1,Moral Instructions,"Fairness",5-6,"",true
Year 1,Calvary Term,2,Moral Instructions,"Hard work",5-6,"",true
Year 1,Calvary Term,3,Moral Instructions,"Tolerance",5-6,"",true
Year 1,Calvary Term,4,Moral Instructions,"Cooperation",5-6,"",true
Year 1,Calvary Term,5,Moral Instructions,"Love",5-6,"",true
Year 1,Calvary Term,6,Moral Instructions,"Endurance",5-6,"",true
Year 1,Calvary Term,7,Moral Instructions,"Self -- discipline",5-6,"",true
Year 1,Calvary Term,8,Moral Instructions,"Adaptability",5-6,"",true
Year 1,Calvary Term,9,Moral Instructions,"Giving",5-6,"",true
Year 1,Summer Term,1,Moral Instructions,"Honesty",5-6,"",true
Year 1,Summer Term,2,Moral Instructions,"Kindness",5-6,"",true
Year 1,Summer Term,3,Moral Instructions,"My duties at home",5-6,"",true
Year 1,Summer Term,4,Moral Instructions,"Obedience to parents and elders",5-6,"",true
Year 1,Summer Term,5,Moral Instructions,"Patience",5-6,"",true
Year 1,Summer Term,6,Moral Instructions,"Taking turns",5-6,"",true
Year 1,Summer Term,7,Moral Instructions,"My duties at school",5-6,"",true
Year 1,Summer Term,8,Moral Instructions,"Obeying school rules and instructions from my teacher",5-6,"",true
Year 1,Calvary Term,1,Numeracy,"2 dimensional and 3D shapes: Identification of 2D and 3D shapes (e.g cylinder, square, circle, triangle, rectangle, sphere, cone) and drawing of 2D and 3D shapes",5-6,"",true
Year 1,Calvary Term,2,Numeracy,"Money: What is money? Currencies of different countries, recognition of Nigerian currency",5-6,"",true
Year 1,Calvary Term,3,Numeracy,"Money: Changing units of money ( i.e two 100k=#1, two 5k pieces = 10k e.t.c), the concept of change",5-6,"",true
Year 1,Calvary Term,4,Numeracy,"Time: Introduction of time using clock showing the hands of clock ( hours, minutes & seconds), reading clock to the hour & half an hour",5-6,"",true
Year 1,Calvary Term,5,Numeracy,"Time: Drawing clock, indicating on drawn clocks given time, days of the week",5-6,"",true
Year 1,Calvary Term,6,Numeracy,"Capacity: Amount in liquids ( meaning of capacity, identify objects used for measuring capacity, naming objects used for measuring capacity",5-6,"",true
Year 1,Calvary Term,7,Numeracy,"Capacity: Ordering of containers base on their capacities",5-6,"",true
Year 1,Calvary Term,8,Numeracy,"Weight: Meaning, introducing the idea of weight ( e.g heavy or light), unit of weight ( e.g kilograms & grams)",5-6,"",true
Year 1,Calvary Term,9,Numeracy,"Weight: Measurements of weight, ordering of weight",5-6,"",true
Year 1,Summer Term,1,Numeracy,"Addition and subtraction of number line",5-6,"",true
Year 1,Summer Term,2,Numeracy,"Addition and subtraction of number line",5-6,"",true
Year 1,Summer Term,3,Numeracy,"Concept of measurements",5-6,"",true
Year 1,Summer Term,4,Numeracy,"Concept of measurements",5-6,"",true
Year 1,Summer Term,5,Numeracy,"2 & 3 dimensional shapes",5-6,"",true
Year 1,Summer Term,6,Numeracy,"Time",5-6,"",true
Year 1,Summer Term,7,Numeracy,"Odd & even numbers",5-6,"",true
Year 1,Summer Term,8,Numeracy,"Greater than > & less than<",5-6,"",true
Year 1,Summer Term,9,Numeracy,"Fraction",5-6,"",true
Year 1,Calvary Term,1,Physical and Health Education,"P- local games: do as I do, clap over your head, who is in the garden H- personal hygiene: general body cleanliness",5-6,"",true
Year 1,Calvary Term,2,Physical and Health Education,"P- basic skills in basketball H- personal hygiene -- teeth brushing",5-6,"",true
Year 1,Calvary Term,3,Physical and Health Education,"P- safety rules in basketball games H- care of the nails and hair",5-6,"",true
Year 1,Calvary Term,4,Physical and Health Education,"P- basic skills in swimming H-Benefits of cleanliness",5-6,"",true
Year 1,Calvary Term,5,Physical and Health Education,"P- Safety rules in swimming H- Sense organs",5-6,"",true
Year 1,Calvary Term,6,Physical and Health Education,"P: basic skills in volleyball H: Fracture: Meaning, types, prevention",5-6,"",true
Year 1,Calvary Term,7,Physical and Health Education,"P- Safety rules in volleyball H- balance diet",5-6,"",true
Year 1,Calvary Term,8,Physical and Health Education,"P- basic movements: moving our body parts H-Immunization: meaning, importance",5-6,"",true
Year 1,Calvary Term,9,Physical and Health Education,"P- Safety rules for basic movements H- air pollution: meaning, effects",5-6,"",true
Year 1,Summer Term,1,Physical and Health Education,"P -- fundamental dancing steps H -- road accident and causes",5-6,"",true
Year 1,Summer Term,2,Physical and Health Education,"P -- dodging H - fire accident and causes",5-6,"",true
Year 1,Summer Term,3,Physical and Health Education,"P -- throwing a catching of ball H -- accident at home",5-6,"",true
Year 1,Summer Term,4,Physical and Health Education,"P -- bouncing a kicking of ball H -- water accident",5-6,"",true
Year 1,Summer Term,5,Physical and Health Education,"P -- swimming H -- first aid and its contents",5-6,"",true
Year 1,Summer Term,6,Physical and Health Education,"P- bean -- bag race H -- Qualities of a first aider",5-6,"",true
Year 1,Summer Term,7,Physical and Health Education,"P- pocking of imaginary objects H- the sense",5-6,"",true
Year 1,Summer Term,8,Physical and Health Education,"P- hopping in and out of hoops H- functions of parts of the body",5-6,"",true
Year 1,Summer Term,9,Physical and Health Education,"P- throwing and catching H- revision",5-6,"",true
Year 1,Calvary Term,1,Social Studies,"Sanitation ( meaning and method, ways to keep our environment clean, proper disposal of waste, toilet facilities",5-6,"",true
Year 1,Calvary Term,2,Social Studies,"Home sanitation ( functions of home cleaning tools e.g broom, hoe, brush, cutlass, mop, parker, rake e.t.c)",5-6,"",true
Year 1,Calvary Term,3,Social Studies,"Accident ( meaning, types, causes and prevention)",5-6,"",true
Year 1,Calvary Term,4,Social Studies,"Home accidents ( definition, causes of home accidents, prevention)",5-6,"",true
Year 1,Calvary Term,5,Social Studies,"Home appliances ( meaning, types of home appliances, uses and care)",5-6,"",true
Year 1,Calvary Term,6,Social Studies,"Drugs awareness ( meaning of drugs, categories of good and bad drugs)",5-6,"",true
Year 1,Calvary Term,7,Social Studies,"Overdose ( meaning, effects and prevention)",5-6,"",true
Year 1,Calvary Term,8,Social Studies,"Illness ( meaning, causes and prevention)",5-6,"",true
Year 1,Calvary Term,9,Social Studies,"Water ( sources of water, uses and storage)",5-6,"",true
Year 1,Summer Term,1,Social Studies,"Food -- meaning , our cultural food, risk factors in food",5-6,"",true
Year 1,Summer Term,2,Social Studies,"Good eating habits and how to keep food safe",5-6,"",true
Year 1,Summer Term,3,Social Studies,"Harmful substances and how to avoid taking them",5-6,"",true
Year 1,Summer Term,4,Social Studies,"Safety rules within the community",5-6,"",true
Year 1,Summer Term,5,Social Studies,"Concept of security -- meaning , major security agencies in Nigeria and their functions",5-6,"",true
